"Sample","DoB_2","DoB_4","DoB_6","DoB_8","DoB_11","DoB_13","DoB_15","DoB_17","DoS_3","DoS_5","DoS_7","DoS_9","DoS_12","DoS_14","DoS_16","DoS_18","QC_1","QC_10","QC_19"
"Lable","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoS","DoS","DoS","DoS","DoS","DoS","DoS","DoS","QC","QC","QC"
"M101T446",101112.532866773,106559.358892109,66474.2188095876,89201.2527821011,63228.3876618074,103992.157831136,51297.2827855994,48270.1279064967,90531.763068355,81902.7132483635,75409.1162104027,85267.89744005,70980.6753417801,172239.27283329,71374.9955930794,159817.923456495,51496.3418762216,73647.1101191128,64127.1329357483
"M101T64",57762.0062614555,59103.9176690282,58590.2896791964,62253.0583774491,63379.3246792724,60749.3659392876,67969.0949984106,56161.9881235932,14856.3303263114,19988.3263929305,17847.9170932633,22086.8115495383,16501.1308883015,16815.2673679616,17932.0032110685,21186.6877899056,45033.4992055515,41565.1369285387,41333.2818841755
"M101T91",8069.7165796876,28855.65881382,6358.79737903987,6714.84027318998,7060.65743759649,29894.212769572,6215.93179086446,6295.30541766691,2545.74638358547,2851.48337160206,570.830307479604,3243.392426662,2838.56652089881,2560.08295387585,2535.63869478962,3024.21297366829,5291.35114236073,4816.12426469322,7153.56027085778
"M1020T311",2236.29575262246,1888.43174147744,2241.24340881947,1267.03741672333,1791.92957522902,3021.73730924921,2004.71785138932,1392.35291229201,9.47049589960634,152.28371999843,183.976326746468,10.7666780900071,9.55152156147995,23.5278542312008,208.227057017227,20.942330372736,1360.4960021755,1600.40555090715,1248.56274640979
"M1020T56",2126.21234300032,1807.28176450022,1786.19916237183,1953.93305407388,1847.65618947682,1571.49639510767,1687.29025350056,1699.93876688803,1964.78215543607,1039.73132241431,2641.00246860707,1624.46674131645,2905.78874789789,2838.37421391609,2491.86843825452,2046.02891818583,1779.45501969043,1841.28475181005,1559.39749660263
"M1021T194",8832.24676374719,3372.73422866838,3499.77536889204,3859.02832529914,2983.89036757272,3397.24505271038,3856.83313475454,3392.57928308266,2571.89826540305,2224.6454151247,2016.99439887221,4654.23206141823,4000.48941535479,3027.661343707,2756.74955061455,3506.5788483974,2659.54303715916,3833.56342268396,3067.52793906142
"M1021T253",715.105148382193,757.493829039277,945.694524012144,728.709126693826,801.512551443689,737.426150912181,754.813876334068,696.34411484933,549.451562253524,520.169854104293,567.441127697515,624.448557892211,469.125172888805,573.598340311228,463.226130463295,451.486165388979,634.617839210486,610.876049098287,560.549069439789
"M1021T48",981.823023679008,826.95731553756,901.174643557314,922.76707166221,784.429926350427,697.674255124445,876.97422683366,876.817451288496,869.175392247479,1288.84641737526,909.920568994057,1351.9985597206,942.127820688147,1046.42501787991,1113.18546897194,813.560897921736,768.060237640964,913.401249067011,939.614270826158
"M1021T55",654.047896469587,791.795652913512,363.848803233506,487.016822408566,1218.799202872,373.874297356695,1492.01955369027,933.020737307067,1779.31470103231,1965.72357856161,1211.44690774494,2087.83546209094,958.681822371131,1076.15851109861,1423.51737274165,1455.81523495271,1398.5133738822,1610.86098700659,1335.76214245897
"M1022T193",3022.98664723184,3940.8872304031,4018.30237150153,5106.91300567481,4311.24928508693,4260.72505685127,4076.53705358311,3995.31938939131,6167.95513527914,3421.76864591514,2731.06242832471,2087.94802845807,1751.45325659057,1718.86573377398,3128.57249154555,1999.40476706574,2799.4953575387,3553.6579432077,2391.71677299072
"M1022T194",1221.74661554835,1421.98847385264,2408.87412451961,2210.98638877552,1669.18073201012,2701.03831952817,1595.1286981494,2771.30447308277,1968.29372891914,1964.72824150848,1694.85705246494,1666.65463188708,1584.7586596613,1375.54919221424,1418.15097881395,1530.72322535964,1990.85351933953,1412.79944659548,1744.53261692144
