"Sample","DoB_2","DoB_4","DoB_6","DoB_8","DoB_11","DoB_13","DoB_15","DoB_17","DoS_3","DoS_5","DoS_7","DoS_9","DoS_12","DoS_14","DoS_16","DoS_18","QC_1","QC_10","QC_19"
"Lable","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoB","DoS","DoS","DoS","DoS","DoS","DoS","DoS","DoS","QC","QC","QC"
"M486T153",1168.33342711455,857.058768445114,1167.39648859445,1277.9393413188,1019.40877036411,707.382305663107,1154.07019557398,865.672643296132,654.116014320179,1161.20268582247,1525.73869117886,1169.94614011923,1126.39762535691,1054.05307241854,908.548019942844,1161.77053710347,791.203873074884,794.544741758633,1243.24102655455
"M486T164",4598.49732837086,11771.0446506114,3828.5729518922,1601.29309658673,1318.21604025222,6676.58360161916,5921.45714088698,13080.0536182629,9631.47671316953,6192.45570476129,6336.04025779972,7350.81361442952,9121.63871174082,6762.54801857616,8706.94023691278,10390.7715695611,6272.8614863683,5628.40802690274,9322.91612393234
"M486T168_1",5811.20890537038,6203.82204617233,8198.50440793056,5485.30817860826,7410.63773538552,5099.90936368645,5565.77124523979,6086.57829767126,2994.83655943884,1611.41276805253,2389.13461403202,2062.15387718083,2026.4937585752,2520.80401170027,2005.63227248667,2409.48396549927,2710.72957753928,3434.16933988067,4340.59242672886
"M486T177",10700.321422831,17774.5257877815,11166.2869505815,16463.2676084534,16872.7253268616,14144.1533654967,10560.6361581025,14312.6266007304,12988.7796010789,10202.7282508008,12916.7116305897,11381.8647485299,10564.3444954273,11325.0452695789,11081.4632728473,10895.2512772358,9841.43337540396,9573.6718376783,12693.8746407272
"M486T180",6434.26637025192,5488.79402689858,17247.9186649137,5474.5182928377,19248.3847133958,4902.34696824698,5024.46088392562,5165.98899572007,449.670980727043,809.367994156329,711.511802964861,13625.962519972,11632.2140775453,13561.5380968749,13700.1067217332,843.783788874133,3060.87865601908,3582.78454716417,3914.18348151418
"M486T188",6751.02245797752,5794.18733855972,5578.6824127047,6276.97433728699,5615.24504791641,4639.03297178362,8737.77198928446,4396.11083993452,3058.32624576589,3404.51345826985,1613.33172711731,2241.65145691538,2611.83917409942,3651.45632783652,1931.49384255339,2155.66256319785,3840.53323022837,5712.20865147154,5233.99534658814
"M486T199",7186.96290951573,9305.95721696725,9665.69254275912,14657.530603242,6630.19492907072,3900.49798912855,10880.3520235022,8007.13031891734,3148.56732394867,3604.98028705135,2217.95226685082,3563.49058535822,4222.64998061023,3587.03277425019,3834.63483056402,3502.8103824751,5372.48511183034,7054.41519355568,3814.22318171283
"M486T200_1",3815.11340362652,5614.52788632286,6224.75114895467,4334.8983151854,5691.05473902509,6789.41393705024,4849.92452518454,3722.48723965451,3063.48236827805,3835.72149841447,3959.34802173466,1592.51230776111,1697.87438355643,2531.74891059915,1236.96572734278,2113.18605438868,4590.39721445974,6879.72420898252,5579.26212030762
"M486T200_2",16961.7664725016,10949.2205352558,6719.57183348535,14166.9212955515,9892.66009089755,7544.67406901024,15223.6799256133,15954.3798845875,5823.65374013505,6027.02610414443,6193.49643359867,5780.17579950341,6437.86512483981,5535.91023759961,6300.36176998166,7224.24487689617,5621.93518644103,7064.2359028388,9523.1771893849
"M486T229",12723.4383701636,12325.5613117961,12745.3209757338,13729.0843956513,17131.0447040656,11907.3282658437,12613.8237518598,13102.8360948178,2374.59680737369,2954.47054415592,2629.64365570762,3622.47048151384,3898.12350385871,3381.24352587527,4030.25584140189,3369.96682461985,10935.8437741126,8415.214408442,8345.32673162097
"M486T305",8782.1066622701,8251.53069673645,8860.10290009043,9936.52040456836,8095.86245434399,9292.01578306992,8766.50336441922,9210.51483772084,190.0359855617,298.452883677738,490.851635033613,397.69972469653,97.6928946006829,212.998746703815,371.957539348677,244.025935609592,6352.96006905989,5979.92684350907,6436.60940175101
"M486T418",2554.32846734738,3257.1176085896,3382.39090230039,2642.61613499913,3022.54388438559,2126.16280051582,3860.28943978737,4455.33679178044,4298.99841200937,4980.75198781708,3671.43344256822,4834.57222541064,2778.20910530077,3189.60172036509,3336.09948717065,3864.67176029175,2900.67023309063,3977.27399172969,3527.52730319073
"M486T48",466.44823766439,919.202104045807,712.543706127142,695.835972163166,712.597530626145,624.744521930146,902.507740925364,473.295074152502,1086.95374066385,938.251770144554,970.206914415795,1006.35675721882,1175.18810511738,959.188393136638,1309.99513962634,555.886209049807,604.449404495364,1022.54413504022,773.975381724095
"M487T153_1",4314.55214247526,3528.77392419836,4867.62204496244,2749.35845182369,3214.0272928235,5422.41722608101,4884.21358007223,3940.13240661295,1852.92986839528,2124.4497064733,1380.86214897118,1784.55826146552,2279.04470904147,2090.8239394228,1013.45357684265,1759.04685121878,3282.88395725361,2692.13814703431,3836.63130515977
"M487T164",2487.5806956175,2266.20104120851,2145.98372954028,2042.4416313385,2468.83650503967,2337.34805412827,2510.50114482912,1444.45987184279,2571.27796281243,3748.86961262798,2712.79675068377,3077.6905048083,3284.81166524354,3292.55238013569,3461.89868872558,3413.79187122266,1929.74442590162,3079.55446374737,2444.55389910722
"M487T174",2523.58833830312,3032.58803566003,3455.93991002581,2953.05849895089,3118.29023157037,3243.6244001488,3982.93415079314,3974.16432772702,2304.24092623114,810.313496493397,1643.42687530356,1915.22389950464,732.492537630368,2052.08451408132,2376.60685310092,2320.24713789361,2531.30073211439,2671.83845344955,2217.83034970635
"M487T175",4208.91877187614,3236.65526313593,2177.73698008072,1920.44815477262,880.033730395009,3578.37145306456,4745.17947672858,5226.47796675125,1427.80660926449,1401.6842398333,890.466439602392,1380.70996534813,1507.08223548115,1972.79305712395,2173.72619186859,2050.93608285558,4547.31284444518,3666.81688645934,4456.41658628597
"M487T181",2365.22198126443,3125.96754266375,2628.24865735748,1841.33279391707,2494.25613008258,1855.19388767151,2875.03964017826,2614.28374292069,521.579187474845,565.545353576376,345.625284626502,356.571501210683,510.132738256892,844.832557030252,175.610599565388,216.764514921084,1571.89655060372,1844.87570728821,1026.08901618736
"M487T186",12265.4571797977,10336.2571559594,6179.88989536207,8599.71963683111,6477.75572625815,3913.88452809994,7723.43258554093,9302.07385140109,2698.44828376609,2313.43729209055,3886.21415990035,2625.79024728694,2453.00482188153,3195.44669294254,4094.34417641444,3879.24211652438,5882.90920784898,7103.24210461762,9247.41184560531
"M487T201",3611.54625401623,8351.17962066873,5136.63925293232,6142.66845243816,10330.3337229002,6193.43452800449,7279.23003413354,7144.11168892067,3337.74478352432,2682.7503661975,2988.61893659322,1954.10276467701,3093.75016957708,3094.04004121806,2244.30428965808,2035.23237728008,4446.71034016951,3556.40062890192,4239.33401325591
"M487T216",1289.16230185759,810.011803690028,590.304324866171,1318.35116305384,856.856536750146,1563.66732945645,2166.28865987248,1137.39331843305,1039.23965591658,1553.82210752651,1200.40687115254,1457.02012170975,992.263743690082,1143.86846770716,1896.46975028543,912.041691971874,1271.5201255997,830.36144611604,1235.36955220615
"M487T218",32025.1748207012,13401.989739866,16827.845598966,7178.55904635387,15042.1274067101,15902.7701690747,12903.4537957996,15101.1965963208,4124.76066413677,4629.93379719938,3209.93852389505,3246.0989319251,7038.1028040169,4015.60126761965,2596.1935021615,7867.54632492898,6606.01637794166,10261.7238692597,7676.51941709568
"M487T234",15964.1253807662,12590.3589019656,13442.790505431,13629.9363614627,12948.8379297238,12085.7339688229,13431.689724978,13450.3247696662,6654.2533342108,6032.25874660382,6402.85910725978,5966.03889039471,6078.2741415397,6212.06227715927,6716.73758410197,6106.79170481821,8858.6904697889,10880.8051247447,9713.96688289434
"M487T337",1455.74972386389,2899.3843702687,2440.33474317721,2113.06383702674,2815.81954293147,2215.71986948398,2481.43243705114,2452.93949282135,2502.16426811421,3395.82491861224,2964.87676466679,3973.06824621488,3399.49914389727,2689.03630552576,2784.23550081456,3168.89320379666,2626.10372176931,2787.88953587919,2543.95519433949
"M487T432",6796.00105248351,4781.3711256567,4679.20649877386,6243.37053253258,4948.31841885492,5403.16223781899,5593.56816004113,4984.63106251827,5649.9654246081,7163.11204210564,8301.06138190568,5547.8790642188,6373.24076692216,5736.49698304774,6827.6838459836,7732.38573092821,5228.66274396894,6514.54572594344,5231.77941474411
"M487T437",105.24944105742,1179.91358467211,1500.47027658447,1154.58970200781,677.050821375239,71.7950194497052,738.806626005364,513.678350101508,131.594641514273,866.636299258119,1330.96875399658,1191.57757488869,1198.25013596228,619.047711835207,551.656413993416,353.147807417691,831.876904858892,895.326055717186,649.394981327945
"M487T447",9506.04781992435,12508.1661891451,9475.87938345272,11205.295142689,8539.25622560127,10496.5169413424,8847.6836800654,13033.677473074,11654.3686006625,13656.2517284768,13150.7083793842,12622.2126646627,12923.5572022509,11385.3922357684,11684.3877003774,11974.870140226,7820.12970245694,10578.4393406339,10498.9333781556
"M487T57",2165.96591982771,2014.90320243951,2279.2608638246,1658.1524035635,2352.45708269111,1918.03633505779,1556.26663251357,2977.26885274124,2220.71228945565,2230.51421941685,1311.25579083399,3119.57342150154,1656.9811151522,1579.68289467852,3803.56663944392,3674.54895778071,3542.59101133112,3029.36232276758,2525.24064746224
"M487T69",1839.96942923645,2173.38561499605,1774.36886303301,2096.89803542086,1947.57821662363,1660.83265639077,1762.90872201439,1639.34144372094,1096.16666528189,560.23951402175,607.042567860276,940.706213344607,1025.79263516026,1082.62918387434,606.388387765975,919.24883544088,1393.94536260398,1193.43892017284,1836.94487020014
"M487T73",1312.02058832471,2018.07989918621,1513.85971550332,1494.25931033289,2161.51883950057,1163.80887967738,1409.47735549169,1570.45509459066,3292.45839085462,3932.10446845975,3743.52627490919,3988.84888963791,3721.11654830636,3199.52139179032,2881.83485984568,3941.05348377756,2790.5109232451,2787.41592276881,2262.71585007875
"M487T95",609.080919584358,418.097912489763,456.109472706912,601.007316891291,641.36796229141,506.206258060172,553.77262262698,460.393876451274,490.110398205298,727.923898941009,646.282375697648,527.734857491278,409.890666227781,695.20322315579,343.067179109559,275.099444719015,481.940398955376,612.184436438103,383.435249806608
"M488T158",7821.53781231644,4248.10353488859,4531.47701685681,4863.9616252076,4918.3192351229,4949.50329365258,4119.47641700658,4072.14060879389,3563.95635885391,2939.37998823871,5853.79553768263,2826.05221558871,5255.75561207686,1334.96720184473,4885.53216399656,11105.1452695253,4213.30852766766,5738.84677401942,4971.32773053084
"M488T167",25331.1928716715,20738.5254080045,19442.0719382813,20344.3682736405,19361.3126786764,16699.9829991478,22377.7637273599,19348.4757907839,17188.4532833951,16298.994926305,22806.5400902227,17631.7600224838,16134.9162805319,15281.2401669458,17721.9218182046,15317.0125244944,21215.3357684161,18205.3187118185,19675.9666910884
"M488T179",6326.1996629967,4638.37413295175,4173.22249364805,5769.74630864591,6732.35083809951,4249.67432617695,6673.72663956827,4785.66279579583,937.724407948535,1652.05165878447,3535.29264973537,3185.86199273197,663.0159208129,894.060094083697,599.189398743,1801.81337808726,5060.68588142601,3942.13991797641,3500.40290606762
"M488T180_1",2109.42998985836,3300.63385447331,1615.12892500172,2199.83324990271,1690.316738909,3288.00552871973,1301.83161710748,1348.64655332088,1502.21829458666,2283.27732280124,1154.79001463283,1520.81569830229,2239.79635102298,2324.80108056925,1543.25757168294,1515.92668712821,3163.48894247,2372.93692234863,1785.12489299016
"M488T184_1",9694.43866426136,15460.175288469,10378.5632550685,10572.7610002169,13714.534947162,10113.573067344,15455.8053355372,8851.70822293129,4778.58387165882,3566.73755470534,1797.38930809908,5185.81247704191,3162.64726460896,4702.6997964041,3915.8793177442,4566.17543875194,6328.52596628709,8727.49486568146,5637.19225162528
"M488T185",56985.1834373868,60178.3683331005,58171.865697079,72388.3997516604,57064.8249064139,57696.498820566,103015.5363044,45690.1328874434,29915.1968435729,33706.5431889455,29691.7470763152,28399.8441547629,27634.8513280993,31389.35793246,31418.2766251206,29777.4672129278,64425.9080897885,66128.432421916,65853.3284589663
"M488T206",23545.6227586532,21489.5033334822,22845.5836166509,23165.0151968462,23000.399768994,5805.79417083522,24403.0557539515,22607.7219419722,11810.3152774494,12222.3185076472,11010.2853377396,12618.5809558811,12008.0621888318,12057.4704089751,10477.7397115571,13494.4822136489,18732.4423710171,18024.4386919125,17331.442488795
"M488T209",2016.54743197832,1695.27873021264,1325.78655853724,1634.33496691624,1119.42832948964,2498.61928548789,2076.927150451,2009.92516152653,222.138560648792,328.295932050199,481.253807408105,563.796876829826,648.202382593834,291.054234093791,294.148219747142,258.457090872854,1481.44153383538,936.982921202859,1008.45892595047
"M488T225",13750.8949755035,12431.7805386889,13388.8738688487,11228.4163475695,11618.5111255603,13651.7351682618,11530.6136385365,13212.9638141972,2845.01281684607,3179.73472654302,2638.84242743795,3038.66001372149,2973.59280093363,2557.14425711061,3673.27043321103,2849.2140271057,7893.49160057289,10152.8081826928,7448.81427682625
"M488T226",4416.14034594478,2893.19012751246,4146.57229313408,3288.35961436311,2975.95152161113,3475.38736662896,2408.4665828436,3247.62919018044,1283.52578218111,1610.76447306594,1459.37007171083,1776.88447926517,1093.74899082927,1184.72097594906,1791.4111057342,1202.62028582224,4069.920509324,3286.9242356694,2578.29828848748
"M488T233",1918.29581912355,1564.853229852,2048.48818589496,1366.37506889094,1517.53822414145,1520.60291152707,1639.41718921027,1900.77713829102,8224.3540884771,7826.44586602565,7864.61165090289,7690.46427719472,7515.55096296528,7522.3230803949,7554.87148161815,7826.25963405408,4326.66362831913,3465.05746249462,4086.19459867526
"M488T240",19514.185716899,19214.4120686532,20188.9120859864,19468.9716345597,18796.1827335651,20849.2065792802,19753.299191108,19421.659327539,5864.89803541894,5073.2142782164,5090.76322160754,5170.57494848193,6340.01327937422,5530.65772672673,6467.17451668537,5840.70976563321,13603.6082954729,13056.4146373939,13700.2284684823
"M488T305",882.821042029302,1029.81755974264,1191.69986007757,1397.59623920467,1138.29750772013,1207.29232213385,1244.57002546193,1114.52478953693,62.9536638565532,132.452234385453,246.139532583473,327.002672808098,153.201215582402,97.0615960135275,199.927155960047,251.56987282115,1001.07039356239,648.727912419859,878.788910972897
"M488T337",544.93342764754,1234.66555108808,575.725694896393,844.632277708894,976.696609558126,402.239561426199,798.078398814266,822.533450600344,662.089829175601,1037.75975863332,941.665195688238,1301.18970109425,1259.44888422429,688.323819999494,1096.79316762683,454.921647517869,1358.02507307321,956.69913499185,1003.30641887541
"M488T355",8396.72254928984,9134.64672915382,8319.77242519413,8998.78246688801,13702.082702172,9351.42464164445,12751.9874264529,9554.6377814618,9108.51438735285,13534.6385680819,8257.47093114787,10538.6309077097,13428.3938712959,11254.6802784824,12136.3365246122,11657.0978322691,11103.3085944295,10166.0978228352,11175.6710145839
"M488T401",2182.37840252732,2550.42465683055,1486.7409938989,544.719449387166,2023.41748710996,1511.65525647411,2085.9876006462,1248.79452099732,2056.65559469827,2611.9807219173,3482.13217450794,3628.69499391733,3588.85745595783,3490.73456889898,3341.47008321215,3668.54681297522,3460.46882281466,3739.84869302953,2388.49919490743
"M488T488",591.464644837762,633.007642682409,633.106850380307,613.744128226074,545.606392801634,407.297354378759,626.63656869794,646.740018713681,861.628472488887,833.163519890916,813.440508974997,792.939699766334,700.723311359913,723.869749399881,498.300613761351,828.586233035275,899.953488649199,601.361980604322,630.756446130832
"M488T69_1",739.407316316662,2008.82085103806,2637.4578984212,1610.01057824436,1650.59240967254,862.124834951062,1965.62919061542,1637.49607639996,1941.51972999475,1874.71776199403,2366.1503053087,1233.28267530285,1758.57560333877,1148.63365756456,1709.42684917038,1808.21825278722,1935.05291187809,1710.46802278345,2041.54480899783
"M488T69_2",3397.97922449448,2753.72556447206,4482.29041085772,3489.37552850838,3588.68526349569,3511.45938738972,3557.93639578877,4002.54147363025,2535.63594257433,1428.79860800965,1296.01199042305,2386.47262162298,1664.51970754839,2980.07351943377,1000.07611650091,3212.65507819494,2665.58271441615,3148.70074481487,2936.23125209164
"M488T70",1296.08099417571,3629.06222151489,4373.24170262748,3558.61395698599,2921.07179937491,1854.27297650492,2728.48838627319,3976.09669634939,2044.02560914234,1910.18671756411,3139.39268134674,1713.83526693219,3333.43706067877,2614.89548714299,2339.50533620639,2645.4769493948,2846.89385685141,2509.06510167701,2677.80407013451
"M489T150",1606.88619854285,1793.4771492905,5326.19324030127,1674.15193248143,1860.19642394789,1055.88002099995,1668.88562301917,1607.37698112686,3280.94856889889,1776.51917539582,2824.03793077553,2986.62563612184,2339.16622610435,2179.73811787568,2811.58393041728,2159.15742055473,1939.59628648238,1794.05568986835,2427.5786018034
"M489T152",5092.49082597439,7349.84546069166,4436.16381197863,5563.07208570209,9652.3821174938,4849.54151024468,4334.98170557276,8946.21389102817,8068.85505012897,7659.52257155619,7302.34898668328,6529.28618826393,6193.31626120298,6925.23987916291,8042.94866218746,6484.6788036223,4591.84285985014,5160.30001715858,4800.00494271032
"M489T164",3634.75815621919,2629.65398297221,3380.18632512342,2684.43531686289,3786.80760061323,1775.09869047311,2903.44119447982,462.316970090088,2461.31081220463,1532.91101982662,2189.82208510757,1684.52460900841,1080.20961440315,2444.13179888635,1932.14276484694,2216.04574492919,2679.23231332255,1876.75255054135,3278.53208480673
"M489T172",1910.16113778224,10850.785642897,1298.98426621662,10188.6546677273,8751.86922300935,2271.41807730504,2951.73912191946,2900.71257189885,2737.0691906166,6248.20694661095,2508.61651182492,2624.67439657578,5249.41215130444,2395.03524901306,5807.93298303157,2685.49208657686,1932.51550412176,1442.00788236588,1495.49119622269
"M489T174",18025.2846666894,21439.5763664138,15580.9950950262,21860.0141103336,17102.7577913936,19486.533120851,17355.5883646961,17751.5694625545,5798.25900946661,5025.93673516105,6169.17260437473,7396.08301701576,5710.48937641002,7663.43106027653,7444.04246036873,5570.21617299229,12652.7958022367,12125.9283630403,12991.0108705916
"M489T175",21413.0254069566,17212.1048861917,20422.5743209132,21742.8078317129,22535.9796394001,26352.4551059465,20818.9654880589,18401.1551507334,8579.47945761101,12689.6506887939,11418.0012159168,12182.1887204893,13272.6730190111,11352.2716066652,11914.78341063,12137.3947590445,16634.6564339058,15517.6931442446,13841.1414399171
"M489T178",3692.27743679525,2191.69752479157,2860.92901105288,3875.67284335215,840.544724401651,2982.67328030659,2292.2803357798,1754.78412139141,1416.32361009523,2592.82308512501,1616.68600769831,1725.56871572359,1698.72702400494,1326.84168199428,805.900440158309,1435.92030940641,1789.14809477764,2010.38067995792,1523.50584521427
"M489T182",2993.21119757643,3218.92384335799,1654.58191576757,2161.64274919612,2603.6688492903,3596.11951565086,2988.58868008923,4994.23250921001,1477.68850015394,1871.84121932306,1468.69040799661,2102.2258194405,1608.43833376706,2129.61311804704,1348.13154275689,1295.44298918501,2400.08721244482,1474.42794450398,1970.0768144772
"M489T187_2",23214.5707421489,14826.525839356,19872.496873511,25647.6281387688,23027.7416291314,24432.3333258414,24039.7876878559,12461.2360868688,20752.458231157,34192.6765910971,20281.5787759997,20476.3295561208,34681.2028840979,20801.0953155774,36073.4208274741,32122.1279569338,22012.4863172017,22448.4957131782,18526.8104481167
"M489T214",18528.9608447795,18683.1606626553,9738.46303849141,17455.9270973443,16643.8027273058,23410.6126278995,15271.0131521823,20651.6490580936,8929.24843798871,9633.99499304119,9625.17736997028,7773.59220319026,9503.66444241299,11356.1116449477,8327.12941240245,9136.35693169876,12594.5230979912,18303.1651060662,12668.1012215695
"M489T233",841.713090730774,1887.17082647924,1877.77077207838,909.185205423071,1772.7030181808,509.10359653567,880.958844199127,1804.37202815091,2116.50346424177,2318.91156719876,2050.2803537101,2577.32120153827,2190.85704395841,2057.28589190214,1917.91907079493,2248.21245966205,1044.42547783661,1094.58130894236,1549.07762120987
"M489T248",17302.3899919072,15438.7852858577,17265.0299544454,16048.1201182482,15678.6791756985,16290.8540247645,16064.1235756034,15996.5633970763,4619.25804912967,5166.12220306953,5123.74102399857,4934.32128929908,4490.77312620969,4730.52052653312,5485.64991173284,5062.10937075759,12343.5400603201,9934.65517050331,10531.9694883055
"M489T285",1260.51516550752,1325.5819503681,1527.90846923258,1429.51713353281,1464.85440035045,1482.05369243072,1423.55254424421,2627.78238867668,3150.33002871056,3101.72953636915,2999.96273607232,2848.80980555398,3086.51966198387,3057.34387314399,2879.73679005301,3543.26236205735,2003.62203786564,1957.44169450691,2359.24751496425
"M489T303_2",115.592001005635,267.380844487838,462.82970024696,239.010955770355,471.574884485378,281.577656138462,393.457159059771,196.980783734984,22805.7657737338,19321.9625851173,19487.0542307094,20397.8321006725,18523.7730862995,19881.1156582564,21040.9022227658,19038.8547846968,8426.95371623257,10783.6486682998,8736.04903593431
"M489T331",3068.92784878729,2926.33058379019,2921.92669371293,3060.19672511992,2932.79767012694,2942.85525175788,3077.7318218951,2970.60184578085,292.297406795767,417.447566949529,505.669956003701,409.28036189124,384.764454914544,460.66872458666,496.119418112589,405.367052519153,1755.41626769507,1635.12123061654,1714.40329917784
"M489T355",3529.56998840099,4677.8577760216,3234.7890981856,3643.88282439658,5309.30078196635,3336.37697717328,5355.57996976809,4260.12140991621,3963.79164771402,5400.20664364999,2888.82308382794,3454.37360265599,4769.297248967,5455.38609606758,4630.572609352,4006.49843202158,4125.9829387931,3276.78660621076,4316.38487493676
"M489T417",5465.71826051114,5927.29867890444,5542.46631378119,7105.72052964769,8597.22410076924,7246.1538558768,8193.66776874232,7440.35740873065,9699.34172446216,7188.04697217972,10374.9711998813,8664.73050648468,8291.4693776115,11160.779620635,10955.2977464014,13640.0182713788,6932.40293723774,6712.19157243711,8999.57941348755
"M489T452",1266.13513402635,536.82967143281,1856.1145161773,1368.68378709626,1243.00038104248,1803.265426786,1285.05548238378,3259.06368146158,1532.52202585058,1333.6526978831,2229.59102006708,2648.49935123216,3228.22712115827,2172.40739995134,3614.25487241695,2968.16010959039,1292.69817878902,1602.59085483101,2269.88971019967
"M489T47",2257.99839303477,3212.91365628458,2623.77299977967,2503.71581050584,3057.34257322297,1975.14654642498,2540.12908036781,2539.78823448717,4928.36308780901,5346.75355789515,4872.07049939471,4882.96741779136,5470.01562724054,4814.83213167696,4323.00093605929,4616.44200226922,3673.09006777726,2872.71605284127,3250.49758089382
"M489T487",1346.53377811889,887.279664348442,1453.82721512198,1581.55679309288,791.603185793522,1373.04524361065,527.560749556509,341.196372474624,2450.90927082603,2665.06726556485,1979.67390710453,2286.3334025551,1861.53336037165,1869.32194632352,1432.25187204588,2583.75396626635,1619.91699042128,1727.01932992333,1249.8866267585
"M489T55",12258.266722202,14596.9886676631,12367.9717207295,13714.9597943314,14111.7709621327,13032.5976923697,12727.513704561,13669.8330372059,29792.5228188558,23228.424622489,29831.4774516941,30899.8994688708,25832.5448266344,26131.9921138963,24229.1878572568,27980.6786365704,19856.915493274,17419.6309827875,19605.3749241577
"M489T61_1",102.421044566708,498.431098731094,444.885419114783,223.657887984517,423.291864779084,337.079722165857,98.6354956540078,177.945591142205,2513.62640081964,2378.00048046362,2943.56984316892,2827.56153107837,2548.04743033288,2946.96546908308,2475.55312865457,2540.52310595146,1111.84464847647,912.597763781106,755.489791435478
"M489T61_2",1289.42931636579,3690.9186510443,2937.3820132741,3407.96852944387,3624.06240875749,3742.85558897482,3149.65029211773,2587.09729719915,33875.322723564,1724.79687392921,6517.0827367063,3970.98982253168,5908.35371074675,3227.1083971366,2279.29433505118,3251.86729285967,3613.67165687663,3391.87335777078,2009.24331023851
"M489T67",2499.09267715557,2019.84865212269,3104.64737649017,2222.0582621959,3584.4388274976,3782.39939936951,2482.88755339086,2784.14996512278,1057.09560143507,2779.18417524597,2109.86930826143,1398.65395231522,2021.95318829776,1918.21688205526,2553.60945074934,1898.05003370631,3496.35560662606,2590.26168416343,2175.08924975198
"M489T69",2752.90659109786,2317.09369831491,2626.2313612389,3324.6330493242,2601.16181889933,3030.04181955341,2075.99279470703,3192.9945697853,1047.92828049654,1180.94404610768,2155.89570054196,2188.31264341998,1760.38348573919,1152.64430550625,1417.3024924518,1175.25375234313,2408.15308980378,2393.40492453847,2252.85923191256
"M489T95_1",645.692810848752,707.396126864545,404.443435023134,356.473095030794,643.733672705278,732.969707875632,580.448155715583,665.19976336737,1269.23079675909,1107.83763284221,1587.77443671315,1320.45331267994,970.015923511584,1686.69699898283,1610.87360621298,1151.54612276957,793.680972551513,558.165232350492,936.938858595553
"M490T104",2857.06584358819,2823.55708880553,2944.39383668664,3145.9031502868,2576.01865748172,4480.72394300652,4395.05352841298,3162.08619993435,2020.01332130057,1366.22970026172,1495.18460543612,2725.94079835702,2128.51763047054,1672.40368361652,1447.97649330792,1386.10637101085,2125.60532450306,2233.77678164428,2955.07971267563
"M490T127",2216.23641958772,2433.37886709617,2371.38060134533,2166.55217487747,2579.43839760952,2479.84679964849,2307.6198528518,2716.36722176375,3067.58490654804,2980.72167591275,3223.04180911637,3155.40551050615,3466.32751465816,2996.79938688178,3333.50192320641,3007.96713431399,2666.72447728873,2691.29241345554,2402.71032079807
"M490T146",4461.00087655869,2484.52757778551,3206.52580209409,2336.04464886416,3080.04444505259,3134.86306708545,2974.43479919395,5678.07734754079,3524.10482562293,2593.21903051517,3170.15755515967,3560.28496027562,4793.10598790545,2744.41391880395,2471.28413812794,6339.52290214307,3192.79980200482,4445.58612136503,2954.45676393128
"M490T152",1815.23298912502,1689.89941302784,1183.81843958578,1385.91917509582,2114.48566972912,1203.09567142141,2072.16289535251,358.038591371011,4048.21522732568,5085.69813876272,4968.34277113947,4492.31108372867,4327.36202305517,4502.0702236807,4232.06906041106,4149.98907691543,3186.70665130693,2193.38511589751,2347.76706783382
"M490T163",23236.5812332928,14182.4339555107,17160.6439350644,20592.4935471454,23497.2048153842,9697.96858178377,12473.9281469424,18845.0241948355,13270.104412331,13982.3719142212,14517.5483559437,5497.25359002924,17420.418823046,10720.6158578384,11688.8742724448,20922.4481244106,20806.0729264263,16409.5825976048,19120.3055817003
"M490T166",2042.91845581266,3599.7078153854,2905.23530906225,2338.19512112952,2477.25313188789,2665.40961851897,1865.71970823266,2325.99740945455,1787.275555939,1107.39555750205,2057.17834301677,1729.58065529052,1417.62690747921,950.556160854239,1027.29147281885,955.578735517216,2003.20890329874,1756.17502628634,1668.50347096636
"M490T167",3405.8827419763,1451.01738420816,2446.72852137363,2312.91779811329,1343.81210761243,3119.39098422006,2181.58165553349,2713.90176086238,1098.74734627725,648.087872208062,699.130084527638,1570.37523925167,793.745243063276,945.921413018712,1038.41010405422,552.468476794621,2625.05836255937,1769.67119096139,1740.05207840398
"M490T175",10155.4368774932,8207.43919943386,6816.36464402962,7304.06272517135,12777.5917120428,4001.17865714291,13297.4800132192,12397.8467155083,4449.71230638605,3647.95534762366,5531.40618573218,2428.01748944526,2931.30521073093,4857.57570989443,6590.51781847851,6429.77715545897,10984.6570046484,6846.91469032022,10634.2737588854
"M490T193",3718.12348652727,3869.25728035065,3073.93155727704,3280.07047267889,3432.09324698254,4739.59662064307,1878.49906699914,3376.71296455244,2305.49082008185,3141.64434607215,2948.66222432824,3056.84377981142,3172.38171127511,3957.16134212664,2177.82391613453,1078.9491221571,5053.35280023857,5221.44838793838,4587.04866468183
"M490T215",6939.43448921111,4170.55508383237,5821.24296542755,3724.11915653425,2974.68624530091,4225.10823868883,4135.91961109518,4709.50354006842,1755.66880066741,2185.60801157371,718.401993293693,1829.50093575519,1498.17302994622,1454.25475887288,3066.53646070462,2169.89092784133,3104.01292513158,3061.11238427728,2282.20367035719
"M490T220",16545.9464375984,22955.0052236206,23499.2071340063,6640.08227687395,19734.4542576547,20910.6503536725,18939.6851252621,15832.152949219,8396.8650428954,7623.37953479389,8822.39600338584,4939.86841864911,8571.98633322562,9079.27559502166,7470.35983696644,7398.95729228365,17178.7809929516,15826.0630077013,14543.7598316598
